ResponseId,CHECK,SM_VOLUME,SM_FREQ1,SM_FREQ2,SM_FREQ3,SM_FREQ4,SM_FREQ5,SM_FREQ6,SM_FREQ7,SM_FREQ8,SM_FREQ9,SM_FREQ10,SM_FREQ11,NSMCS_1,NSMCS_2,NSMCS_3,NSMCS_4,NSMCS_5,NSMCS_6,PSQI1,PSQI3,PSQI2,PSQI4,PSQI5_1,PSQI5_2,PSQI5_3,PSQI5_4,PSQI5_5,PSQI5_6,PSQI5_7,PSQI5_8,PSQI5_9,PSQI5_10,PSQI6,PSQI7,PSQI8,PSQI9,ISI1,ISI2,ISI3,ISI4,ISI5,ISI6,ISI7,PSA1,PSA2,PSA3,PSA4,PSA5,PSA6,PSA7,PSA8,PSA9,PSA10,PSA11,PSA12,PSA13,PSA14,PSA15,PSA16,EMOINVEST_1,EMOINVEST_2,EMOINVEST_3,EMOINVEST_4,EMOINVEST_5,EMOINVEST_6,EMOINVEST_7,EMOINVEST_8,EMOINVEST_9,EMOINVEST_10,AGE,GENDER,MALE,NONBIN,RACE_WHITE,RACE_BLACK,RACE_LATIN,RACE_ASIAN,RACE_AIAN,RACE_NHOPI,RACE_MULTI,RACE_OTHER,EDUC,psaTOT,isiTOT,eminvTOT,nscmsTOT,smfreqTOT,PSQI_Quality,PSQI_Latc1,PSQI_Latc2,PSQI_Latsum,PSQI_Latency,PSQI_Duration,PSQI_TIB,PSQI_TIB2,PSQI_DUR,PSQI_EffRaw,PSQI_Efficiency,PSQI_Distraw,PSQI_Disturbance,PSQI_Medication,PSQI_DayRaw,PSQI_Dysfunction,PSQI_TotScore
R_6rCAFNW9JmgL4Rj,2,2,3,2,1,3,2,1,1,1,2,1,2,1,5,2,2,4,1,1,16,39,13,2,3,4,1,1,1,2,2,2,1,1,1,1,2,2,2,1,4,2,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,4,2,4,2,4,4,28,2,0,0,0,1,0,0,0,0,0,0,2,1.1875,6,2.5,2.5,1.72727272727273,1,2,1,3,2,1,31.5,7.5,6,.8,1,8,1,0,0,0,6
R_6NxNmT8Sxz6Yoib,2,3,2,4,5,5,7,6,5,1,6,1,1,4,5,5,5,5,5,11,31,15,24,1,1,1,1,1,2,2,2,1,1,1,1,2,2,3,1,1,4,2,3,2,3,1,4,5,3,3,3,1,3,4,2,3,3,5,2,2,5,3,5,5,4,4,6,1,6,6,21,2,0,0,1,0,0,0,0,0,0,0,2,2.9375,9,4.5,4.83333333333333,3.90909090909091,1,0,0,0,0,0,34,10,11.5,1.15,0,3,1,0,1,1,3
R_5iln7rAIGVhWGgE,2,3,7,6,1,2,1,1,5,1,3,1,5,4,4,3,6,6,5,7,21,10,13,3,3,3,3,2,4,4,2,2,3,1,3,3,3,2,2,2,3,3,3,3,3,4,4,4,4,5,5,4,5,5,3,5,4,4,3,4,4,3,4,2,2,3,3,4,3,4,30,2,0,0,1,0,0,0,0,0,0,0,1,4.125,11,3.2,4.66666666666667,3,2,0,2,2,1,1,31,7,6,.857142857142857,0,17,2,0,4,2,8
R_3pKxaDcNhnmeYL5,2,2,3,6,7,7,6,6,5,5,6,1,5,5,6,5,5,5,5,8,30,57,6,3,3,4,3,2,2,2,1,2,3,4,3,3,3,4,4,4,2,4,4,3,4,5,5,4,5,5,4,5,5,3,4,5,3,4,4,5,6,6,5,6,6,5,5,5,4,6,21,2,0,0,0,1,0,0,0,0,0,0,3,4.375,18,5.4,5.16666666666667,5.18181818181818,2,2,2,4,2,3,35,11,2.5,.227272727272727,3,13,2,3,4,2,17
R_5LZDAZSIuELqryx,2,3,7,7,1,6,7,1,7,1,1,1,7,1,1,1,1,1,1,48,15,30,18,3,1,1,1,4,1,1,4,4,1,4,3,2,2,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,2,2,2,3,3,1,2,2,1,2,1,2,2,1,4,1,4,4,28,2,0,0,1,0,0,0,0,0,0,0,3,2.8125,14,2.2,1,4.18181818181818,1,1,2,3,2,0,7.5,7.5,8.5,1.13333333333333,0,9,1,3,3,2,9
R_5e29nmQFJSaYfIE,2,4,7,7,5,7,3,4,6,5,5,1,7,6,6,6,5,5,5,5,25,5,17,1,3,3,1,1,4,4,3,2,1,1,2,3,2,1,1,2,3,3,3,3,1,2,1,2,1,1,1,1,1,1,1,1,3,2,1,1,2,5,6,4,6,5,6,1,6,5,26,2,0,0,0,0,0,1,0,0,0,0,5,1.3125,9,4.6,5.5,5.18181818181818,1,0,0,0,0,0,34,10,8,.8,1,13,2,0,3,2,6
R_323JzTd2je0SeYn,2,1,2,6,4,3,1,1,6,1,4,1,3,4,4,3,1,1,1,45,12,20,5,1,3,2,1,1,2,3,1,1,2,1,2,3,1,2,4,5,1,3,4,4,3,4,2,2,4,5,2,3,4,1,3,4,2,2,3,1,2,1,1,1,1,1,1,4,1,3,26,2,0,0,0,1,0,0,0,0,0,0,6,2.8125,16,1.6,2.33333333333333,2.90909090909091,0,1,0,1,1,3,7.5,7.5,2,.266666666666667,3,7,1,0,3,2,10
R_37xtsvD48ymvy4s,2,2,3,7,1,7,6,2,2,1,1,1,1,2,3,3,4,3,1,45,11,10,16,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,2,2,4,3,4,3,5,1,6,5,30,2,0,0,0,0,0,1,0,0,0,0,5,1.375,3,3.5,2.66666666666667,2.90909090909091,1,0,1,1,1,0,7,7,7.5,1.07142857142857,0,2,1,0,0,0,3
R_6aVQQUeeUyPq83c,2,3,3,3,1,1,2,1,7,2,1,1,1,1,4,4,1,6,6,48,18,20,18,2,4,1,4,1,4,3,4,2,1,4,2,1,3,3,2,1,3,3,2,2,1,3,4,5,5,2,3,4,3,5,4,1,4,2,3,4,1,2,6,5,3,1,4,3,2,2,22,2,0,0,1,0,0,0,0,0,0,0,3,3.3125,9,2.9,3.66666666666667,2.09090909090909,2,1,1,2,1,0,9,9,8.5,.944444444444444,0,15,2,3,1,1,9
R_5FaA83TcZufqRuZ,2,2,4,3,2,3,5,2,2,2,4,2,7,3,4,3,5,5,4,47,21,30,20,3,1,2,3,2,3,3,3,3,3,3,2,1,2,3,3,3,2,2,2,2,3,3,5,4,3,3,1,4,3,4,4,3,2,4,4,4,3,3,2,3,2,3,4,3,3,2,21,2,0,0,1,0,0,0,0,0,0,0,2,3.375,10,2.8,4,3.27272727272727,1,1,2,3,2,0,11,11,9.5,.863636363636364,0,14,2,2,1,1,8
R_7Vf1z704xO1EXfb,2,3,7,4,1,1,1,1,5,1,1,1,7,3,2,3,4,4,2,4,21,45,14,4,4,3,1,1,2,2,3,1,1,1,1,1,3,2,2,2,3,2,2,3,3,4,4,4,3,5,5,3,1,4,1,1,2,1,1,1,1,1,1,1,1,1,3,1,4,3,24,2,0,0,1,0,0,0,0,0,0,0,3,2.6875,9,1.7,3,2.72727272727273,2,2,3,5,3,1,32.5,8.5,6.5,.764705882352941,1,9,1,0,0,0,8
R_314w2jzNsfMBc96,2,4,7,6,7,1,1,3,2,1,1,1,3,4,3,3,4,4,2,1,15,15,11,2,4,2,1,1,1,2,1,2,4,1,2,2,3,2,3,2,5,2,2,2,2,2,1,1,2,3,3,2,1,1,1,1,1,1,2,1,1,5,4,4,2,4,4,1,6,5,30,2,0,0,1,0,0,0,0,0,0,0,3,1.5625,11,3.6,3.33333333333333,3,2,0,1,1,1,2,31,7,5,.714285714285714,2,9,1,0,2,1,9
R_11bJvUfawGFqA1P,2,4,7,5,1,7,1,1,1,1,1,1,7,1,2,2,2,2,1,5,14,60,13,1,3,1,1,3,1,1,1,1,1,1,1,1,2,3,1,3,3,2,2,2,1,2,2,2,3,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,28,2,0,0,1,0,0,0,0,0,0,0,2,2.1875,9,2.2,1.66666666666667,3,1,2,0,2,1,1,28.5,4.5,6,1.33333333333333,0,4,1,0,0,0,4
R_5XajvJKM803sb3q,2,3,6,3,2,1,1,3,3,2,1,1,7,5,6,6,6,6,6,6,16,60,11,4,2,2,1,3,1,2,2,2,1,4,4,4,3,3,1,1,4,5,4,5,2,3,2,5,2,4,4,1,1,3,1,1,1,1,1,2,2,1,6,4,4,4,6,4,6,5,23,2,0,0,1,0,0,0,0,0,0,0,5,2.125,16,4.2,5.83333333333333,2.72727272727273,2,2,3,5,3,2,29,5,5,1,0,7,1,3,6,3,14
R_300MY82hDmtFVvA,2,2,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,43,15,15,17,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,30,2,0,0,1,0,0,0,0,0,0,0,2,1.3125,1,1.5,1,1.45454545454545,0,0,0,0,0,0,10,10,8,.8,1,4,1,0,0,0,2
R_5QSkd1a3oqGasEA,2,1,5,3,6,6,1,1,1,1,6,1,1,4,4,4,4,3,3,47,16,30,17,1,2,2,1,1,1,1,1,1,1,4,1,1,2,2,2,1,2,1,1,1,3,3,3,3,1,4,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,1,30,2,0,0,1,0,0,0,0,0,0,0,6,2,3,1.7,3.66666666666667,2.90909090909091,1,1,0,1,1,0,8.5,8.5,8,.941176470588235,0,2,1,3,0,0,6
R_5F34y6G95P3mjIO,2,2,6,2,1,6,7,1,3,1,6,1,6,4,5,6,3,3,3,42,15,30,21,2,3,4,3,1,3,3,3,1,1,3,2,2,2,3,4,3,2,1,3,5,1,3,3,2,2,1,5,4,4,4,3,4,2,2,5,3,2,3,5,5,6,4,5,5,4,4,21,2,0,0,1,0,0,0,0,0,0,0,3,3,14,4.3,4,3.63636363636364,1,1,1,2,1,0,10.5,10.5,10,.952380952380952,0,13,2,2,2,1,7
R_1P0z6L2tKLEUNVf,2,2,6,7,2,5,7,5,5,2,5,1,7,4,2,3,3,3,1,7,16,600,10,4,4,3,1,1,3,2,3,4,1,4,3,4,3,3,2,1,4,4,3,3,2,4,3,3,3,2,3,1,1,1,1,4,3,1,1,4,3,2,3,4,6,2,3,1,3,3,28,2,0,0,1,0,0,0,0,0,0,0,2,2.3125,13,3,2.66666666666667,4.72727272727273,2,3,3,6,3,3,28.5,4.5,4.5,1,0,13,2,3,5,3,16
R_5QXKYfaoKnzXDgu,2,3,6,5,1,4,4,1,3,1,5,1,5,1,1,1,1,1,1,1,24,10,17,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,3,3,2,2,3,3,3,3,3,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,30,2,0,0,1,0,0,0,0,0,0,0,2,2.75,3,3.2,1,3.27272727272727,0,0,0,0,0,0,35.5,11.5,8,.695652173913043,2,3,1,0,0,0,3
R_6MRp9VUplODTwir,2,2,7,7,1,1,2,1,4,1,1,1,7,1,1,1,1,1,1,1,21,30,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,2,5,1,1,1,2,5,1,1,1,5,1,3,1,1,1,6,6,1,6,6,30,2,0,0,1,0,0,0,0,0,0,0,4,2.625,0,3.2,1,3,0,1,0,1,1,0,34,10,9,.9,0,0,0,0,0,0,1
R_3163344Z8SXu2Io,2,1,4,2,1,2,2,1,4,1,3,1,7,1,1,2,1,1,1,46,15,70,9,4,4,4,4,4,3,4,3,3,1,4,2,3,3,3,3,3,4,2,2,2,2,2,3,3,3,4,5,5,5,5,5,5,5,5,5,5,4,3,3,3,3,3,3,5,3,4,21,2,0,0,1,0,0,0,0,0,0,0,2,4.1875,12,3.4,1.16666666666667,2.54545454545455,2,3,3,6,3,3,8.5,8.5,4,.470588235294118,3,21,3,3,3,2,19
R_5wvmJnh7gPn4noE,2,2,3,3,1,3,3,1,1,1,1,1,3,4,4,4,4,4,4,44,14,30,10,2,2,4,3,1,3,1,2,4,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,2,3,4,4,28,2,0,0,1,0,0,0,0,0,0,0,4,3,14,3.3,4,1.90909090909091,2,1,1,2,1,3,9,9,4.5,.5,3,12,2,0,0,0,11
R_3jDOX2lQ1ywTOaD,2,4,7,5,1,1,2,1,1,1,1,1,7,2,2,2,2,2,2,5,27,2,9,4,3,4,1,2,1,4,2,2,1,4,1,2,4,3,5,5,4,3,3,3,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,3,1,1,1,1,3,1,5,2,30,2,0,0,1,0,0,0,0,0,0,0,4,1.25,19,2.1,2,2.54545454545455,3,0,3,3,2,3,35,11,4,.363636363636364,3,11,2,3,1,1,17
R_6wFPK7SSRM7CeUV,2,1,3,6,1,3,3,1,1,2,1,1,3,4,3,4,3,4,4,5,13,4,10,4,3,3,4,1,4,4,1,4,2,1,3,2,3,4,3,4,4,4,3,2,3,5,3,5,5,5,5,5,1,2,1,2,3,1,1,2,1,1,2,1,2,1,2,6,2,3,26,2,0,0,1,0,0,0,0,0,0,0,2,3.0625,17,2.1,3.66666666666667,2.27272727272727,2,0,3,3,2,3,28,4,4.5,1.125,0,17,2,0,3,2,11
R_3QlFyO1kEIkFnBi,2,3,4,4,1,4,4,1,2,2,5,1,2,1,1,3,2,2,5,46,17,30,12,3,4,2,1,2,4,4,2,1,1,1,1,2,2,1,2,2,3,1,1,1,1,3,3,3,3,3,3,3,1,1,1,1,3,3,3,1,3,3,3,2,4,2,4,2,5,3,19,2,0,0,1,0,0,0,0,0,0,0,2,2.25,4,3.1,2.33333333333333,2.72727272727273,1,1,2,3,2,2,9.5,9.5,5.5,.578947368421053,3,12,2,0,1,1,11
R_1dKypkn7UFhs4dL,2,4,4,2,1,6,1,4,3,1,7,1,5,5,5,6,2,2,6,4,20,200,17,4,1,1,3,1,4,4,3,2,1,1,1,3,3,4,1,2,5,4,4,3,5,5,5,5,5,5,5,2,5,5,2,2,5,5,5,5,6,4,6,5,6,6,6,1,6,4,18,2,0,0,1,0,1,0,0,0,0,0,2,4.4375,16,5,4.33333333333333,3.18181818181818,2,3,3,6,3,0,32,8,8,1,0,11,2,0,2,1,8
R_3j3FWv8iLVCX7C9,2,2,4,3,1,1,4,1,1,1,3,1,4,3,3,3,3,3,3,46,15,20,17,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,29,2,0,0,1,0,0,0,0,0,0,0,3,2,2,2.2,3,2.18181818181818,1,1,2,3,2,0,8.5,8.5,8,.941176470588235,0,18,2,2,4,2,9
R_7ALJPPYYxYkS4cV,2,3,7,5,6,6,6,2,3,5,6,1,5,3,2,2,3,4,3,45,14,15,13,1,4,3,3,2,2,4,2,3,2,1,1,2,2,1,4,2,4,3,2,1,1,3,3,3,3,3,4,2,1,2,1,2,1,1,1,1,3,3,2,1,2,1,4,2,2,3,25,2,0,0,0,1,0,0,0,0,0,0,5,2,10,2.3,2.83333333333333,4.72727272727273,1,0,0,0,0,1,8.5,8.5,6,.705882352941177,2,16,2,0,1,1,7
R_7Hp5XmMNz1ssOMG,2,3,1,4,1,7,1,2,4,1,2,1,1,2,4,6,2,3,2,48,16,35,15,4,2,3,1,3,3,2,2,1,3,4,3,3,2,5,5,5,2,2,1,2,5,3,2,2,3,5,5,5,1,1,2,2,3,4,1,1,2,1,2,2,1,5,4,1,6,6,18,2,0,0,1,0,0,0,0,0,0,0,3,2.8125,15,3,3.16666666666667,2.27272727272727,1,2,3,5,3,0,8,8,7,.875,0,11,2,3,4,2,11
R_5jup8q1cEwo38oF,2,3,2,2,7,7,7,6,3,3,7,1,7,2,2,5,6,6,3,1,19,70,14,4,4,4,1,1,2,3,3,1,1,1,1,2,3,2,2,3,4,2,2,3,4,5,3,5,2,5,5,5,1,1,1,1,1,1,2,1,2,3,2,2,1,2,3,1,2,1,22,2,0,0,0,1,0,0,0,0,0,0,3,2.6875,11,1.9,4,4.72727272727273,2,3,3,6,3,1,33,9,6.5,.722222222222222,2,11,2,0,1,1,11
R_5O98ZwUBCDSOEKN,2,4,7,7,4,7,1,1,3,1,7,1,7,3,2,2,3,2,3,47,14,20,17,1,2,3,1,1,1,3,1,1,1,1,1,1,2,1,1,2,3,1,1,1,2,2,1,2,4,2,2,1,1,1,1,1,1,1,1,3,2,4,4,4,4,4,5,1,6,4,19,2,0,0,0,0,0,0,0,0,1,0,2,1.625,3,3.8,2.5,4.18181818181818,1,1,0,1,1,0,7.5,7.5,8,1.06666666666667,0,5,1,0,0,0,3
R_7HMbYFf2y1yjOfL,2,2,1,4,1,2,2,1,3,1,7,1,3,3,3,1,2,5,1,11,25,30,9,3,3,3,1,1,3,2,1,1,1,1,3,2,3,4,3,1,4,2,3,3,1,3,2,1,4,4,2,4,1,1,1,1,3,1,1,1,3,4,2,4,5,2,2,4,3,3,20,2,0,0,0,0,1,0,0,0,0,0,3,1.9375,13,3.2,2.5,2.36363636363636,2,1,2,3,2,3,31,7,4,.571428571428571,3,7,1,0,3,2,13
R_11txnYikhxCD7pN,2,3,5,5,3,6,3,3,7,7,7,1,6,4,5,3,4,6,5,1,24,15,22,2,4,3,3,4,4,4,3,3,3,1,3,3,3,3,4,5,5,5,5,5,4,5,5,5,3,5,5,3,5,4,4,4,4,4,4,4,1,1,3,3,1,3,6,3,5,4,24,2,0,0,0,0,1,0,0,0,0,0,5,4.25,25,3,4.5,4.81818181818182,2,0,1,1,1,0,35.5,11.5,10.5,.91304347826087,0,22,3,0,4,2,8
R_3YtVg5tNDpau1CD,2,4,7,7,1,1,2,1,1,1,2,1,1,1,1,1,4,5,1,41,12,2,5,4,4,4,4,4,1,4,4,4,1,1,4,4,4,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,6,3,27,2,0,0,1,0,0,0,0,0,0,0,2,3,28,1.7,2.16666666666667,2.27272727272727,3,0,3,3,2,3,9.5,9.5,2,.210526315789474,3,21,3,0,6,3,17
R_7kyy8DeMQtHGcPT,2,2,2,7,7,6,1,1,5,1,6,1,1,2,3,2,2,2,2,4,14,45,11,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,3,2,2,2,1,4,5,5,3,2,3,3,2,3,3,3,1,1,3,4,2,1,4,6,3,3,4,5,4,3,18,2,0,0,0,1,0,0,0,0,0,0,1,2.875,7,3.5,2.16666666666667,3.45454545454545,1,2,1,3,2,2,29,5,5,1,0,3,1,0,0,0,6
R_6xQ7mcGs4VHSQfL,2,4,7,2,1,5,2,1,1,1,6,1,5,2,2,4,4,5,3,10,19,10,21,4,2,3,1,1,3,2,1,1,2,1,2,3,1,3,3,2,5,3,2,2,3,4,5,3,5,2,4,4,4,4,3,4,2,5,2,4,3,3,4,5,6,3,5,4,5,5,22,2,0,0,0,1,0,0,0,0,0,0,2,3.625,13,4.3,3.33333333333333,2.90909090909091,0,0,3,3,2,0,28.5,4.5,10,2.22222222222222,0,7,1,0,3,2,5
R_5DOG90qJep7LRtq,2,2,7,5,5,7,5,1,2,5,1,2,7,5,3,5,6,3,6,15,4,1,3,2,3,1,4,2,2,3,3,2,3,4,3,2,1,4,3,4,2,2,5,3,4,3,2,4,3,4,5,2,4,2,5,2,2,3,3,1,1,4,2,4,6,2,2,4,4,5,25,2,0,0,1,0,0,0,0,0,0,0,5,3.0625,16,3.4,4.66666666666667,4.27272727272727,0,0,1,1,1,3,18.5,18.5,1,.0540540540540541,3,14,2,3,3,2,14
R_1mBcQmOsgELtkBP,2,4,6,3,1,2,7,1,2,1,7,1,5,6,6,6,6,6,3,4,23,15,19,3,3,1,4,1,3,3,2,2,2,1,1,3,3,4,1,1,5,1,2,2,2,4,3,4,2,5,5,5,1,1,5,5,2,1,1,1,5,2,6,6,6,6,6,1,6,6,22,2,0,0,1,0,0,0,0,0,0,0,2,2.9375,9,5,5.5,3.27272727272727,2,0,2,2,1,0,33.5,9.5,9,.947368421052632,0,12,2,0,2,1,6
R_5CI4cD6yfacBMck,2,4,5,5,1,4,7,1,5,4,5,1,7,5,5,5,6,6,5,2,19,60,17,4,2,3,1,1,2,2,3,2,1,1,1,2,2,3,2,2,3,2,2,2,2,3,3,5,4,5,5,3,3,2,1,2,2,1,1,2,1,2,5,5,5,4,5,1,6,6,25,2,0,0,1,0,0,0,0,0,0,0,3,2.75,9,4,5.33333333333333,4.09090909090909,1,2,3,5,3,0,32.5,8.5,8,.941176470588235,0,8,1,0,1,1,6
R_5t4runllQy6vfwE,2,2,3,2,1,2,2,3,3,3,5,1,2,2,6,6,4,2,6,1,19,20,17,1,2,1,2,1,3,1,1,1,1,1,1,3,2,2,1,2,3,3,1,2,1,5,5,5,5,5,5,5,2,1,4,3,5,4,1,3,6,6,2,2,6,6,4,1,6,6,21,2,0,0,1,0,1,0,0,0,0,0,4,3.6875,7,4.5,4.33333333333333,2.45454545454545,1,1,0,1,1,0,33,9,8,.888888888888889,0,4,1,0,2,1,4
R_6eQocrfWalmWPzu,2,1,7,1,1,1,1,2,1,1,1,1,1,3,3,3,3,3,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,30,2,0,0,0,0,1,0,0,0,0,0,2,3,8,3.9,3,1.63636363636364,0,0,0,0,0,3,24,24,0,0,3,0,0,0,0,0,6
R_3VKJ02su7Sn8ARl,2,2,2,4,3,3,2,3,3,1,3,3,1,2,4,3,4,3,4,6,6,50,7,2,4,3,3,3,2,2,2,3,3,3,2,3,2,3,4,4,2,3,3,3,4,3,5,4,3,4,4,3,4,3,3,4,4,4,3,4,4,5,5,5,4,4,4,5,4,5,19,2,0,0,0,0,1,0,0,0,0,0,3,3.6875,15,4.5,3.33333333333333,2.54545454545455,1,2,1,3,2,3,24,24,3,.125,3,16,2,2,3,2,15
R_7K87GlHmyHxmOE5,2,4,1,6,5,2,1,6,7,1,7,3,7,1,1,1,1,2,1,5,17,10,15,1,3,4,4,4,3,4,1,1,1,1,2,1,1,1,1,1,3,1,1,1,4,5,3,5,5,4,5,3,5,4,5,3,5,3,5,5,1,1,2,1,1,1,4,4,6,4,25,2,0,0,0,0,1,0,0,0,0,0,4,4.3125,2,2.5,1.16666666666667,4.18181818181818,0,0,0,0,0,0,30,6,7,1.16666666666667,0,16,2,0,1,1,3
R_6fdgtF7K1WZBfUu,2,4,1,5,5,6,5,1,1,1,7,1,7,1,1,6,4,5,3,46,12,30,13,4,4,2,1,1,1,4,3,1,1,1,1,3,1,3,3,5,4,1,2,1,3,3,5,5,3,4,3,5,4,5,3,4,4,5,3,4,4,4,4,4,4,3,3,2,2,3,30,2,0,0,0,0,1,0,0,0,0,0,3,3.9375,12,3.3,3.33333333333333,3.63636363636364,0,1,3,4,2,1,7,7,6,.857142857142857,0,9,1,0,2,1,5
R_5sod0X615ccNpV1,2,4,7,6,6,7,2,1,1,4,7,1,6,4,4,4,3,3,4,48,14,45,14,3,4,3,2,4,3,2,2,3,4,1,1,2,2,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,2,3,3,4,3,27,2,0,0,0,1,0,0,0,0,0,0,2,2.9375,14,2.7,3.66666666666667,4.36363636363636,1,2,2,4,2,1,7,7,6.5,.928571428571429,0,18,2,0,1,1,7
R_3ckda7VPsr8gxES,2,4,2,7,2,5,1,2,2,2,1,1,7,6,6,6,6,6,6,2,19,60,17,3,4,1,1,1,2,2,1,1,1,1,2,3,3,2,3,2,4,1,1,2,2,2,2,3,4,4,5,2,1,2,1,2,3,2,2,2,3,3,1,6,3,5,4,5,4,4,21,2,0,0,0,0,0,1,0,0,0,0,3,2.4375,8,3.8,6,2.90909090909091,2,2,2,4,2,0,32.5,8.5,8,.941176470588235,0,5,1,0,3,2,7
R_6AMWm74Wq35f2QQ,2,2,2,1,1,1,1,1,1,1,2,1,1,3,3,3,3,3,3,1,14,120,13,4,4,4,1,2,4,4,2,2,4,1,4,4,4,5,5,3,5,5,5,5,5,5,5,5,4,5,5,3,5,5,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,30,2,0,0,0,0,1,0,0,0,0,0,2,4,26,1,3,1.18181818181818,3,3,3,6,3,1,30.5,6.5,6,.923076923076923,0,18,2,0,6,3,12
R_7hKZridWGu8wbet,2,4,7,6,6,4,4,4,3,2,5,4,5,5,5,5,4,5,5,8,8,20,10,3,4,2,2,2,1,3,3,4,4,3,3,2,3,2,2,1,1,1,1,2,2,3,3,2,3,3,2,3,2,2,2,3,2,1,1,2,3,3,3,4,4,2,1,4,3,4,30,2,0,0,1,0,0,0,0,0,0,0,6,2.25,3,3.1,4.83333333333333,4.54545454545455,2,1,2,3,2,3,24,24,4.5,.1875,3,16,2,2,3,2,16
R_6mW8dzT99SYBwuB,2,4,4,4,1,5,7,1,1,1,7,1,7,4,4,3,6,6,4,47,15,10,14,3,4,4,2,1,1,3,2,2,2,2,2,4,1,3,2,2,1,2,2,2,3,3,3,2,3,3,3,2,3,3,3,2,3,3,3,3,2,6,4,4,2,2,1,4,4,3,18,2,0,0,1,0,0,0,0,0,0,0,1,2.8125,7,3.2,4.5,3.54545454545455,0,0,2,2,1,1,8,8,6.5,.8125,1,12,2,1,4,2,8
R_1fdXY3llu19oY22,2,4,6,4,2,7,6,1,1,1,6,1,4,4,5,6,5,6,4,1,12,10,12,1,3,2,1,1,3,2,2,1,1,1,1,1,2,1,1,2,4,2,3,1,1,2,5,4,3,2,2,2,1,1,1,1,3,1,1,1,1,2,3,1,2,1,4,1,2,1,26,2,0,0,0,1,0,0,0,0,0,0,2,1.9375,7,1.8,5,3.54545454545455,1,0,0,0,0,2,29.5,5.5,5.5,1,0,7,1,0,0,0,4
R_6pmX7wOkjpBNdwt,2,3,1,4,1,4,6,1,4,3,1,1,6,4,5,6,6,6,4,48,19,45,18,2,4,4,1,1,2,3,2,1,2,2,3,2,2,2,2,4,2,3,2,3,2,3,4,4,3,1,4,5,1,2,2,2,5,2,1,1,3,2,5,4,5,4,5,2,5,5,20,2,0,0,1,0,0,0,0,0,0,0,3,2.625,11,4,5.16666666666667,2.90909090909091,1,2,1,3,2,0,9.5,9.5,8.5,.894736842105263,0,11,2,1,3,2,8
R_1jpnQVSqpFVQe53,2,3,6,3,2,7,7,2,2,2,7,1,6,3,3,3,4,5,4,6,26,120,17,4,2,2,1,1,3,2,1,2,2,3,2,1,3,4,1,1,4,3,1,3,2,2,3,4,3,5,5,5,3,3,1,3,5,4,3,4,2,1,2,3,3,4,5,2,6,4,21,2,0,0,0,0,0,0,0,1,0,0,2,3.4375,10,3.2,3.66666666666667,4.09090909090909,2,3,3,6,3,0,34,10,8,.8,1,7,1,2,1,1,10
R_5MF1CEr6j5mAqw2,2,4,2,4,1,4,3,1,1,1,6,1,6,3,3,3,3,3,3,46,20,200,13,4,4,3,1,1,4,3,2,1,3,1,1,1,3,3,2,1,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,3,2,3,3,2,3,2,2,3,21,2,0,0,0,1,0,0,0,0,0,0,2,1.1875,7,2.5,3,2.72727272727273,2,3,3,6,3,1,11,11,6,.545454545454545,3,13,2,0,0,0,11
